H2demand_fs_data
time,h2demand
2012-01-01 00:00:00,1.1232482531718964
2012-01-01 00:15:00,1.1310219388419527
2012-01-01 00:30:00,1.2303280139694437
2012-01-01 00:45:00,1.1745188958661141
2012-01-01 01:00:00,1.0063714084386253
2012-01-01 01:15:00,0.9387887133818438
2012-01-01 01:30:00,0.6655099088471348
2012-01-01 01:45:00,0.6019295914814029
2012-01-01 02:00:00,0.8623926703720088
2012-01-01 02:15:00,0.8691493732758502
2012-01-01 02:30:00,0.7789491977840244
2012-01-01 02:45:00,1.019962461075662
2012-01-01 03:00:00,0.9403219237794872
2012-01-01 03:15:00,0.8646333630692944
2012-01-01 03:30:00,0.8044002967907808
2012-01-01 03:45:00,0.9890953778715239
2012-01-01 04:00:00,1.2396422528218822
2012-01-01 04:15:00,1.339998980840964
2012-01-01 04:30:00,1.568504899273685
2012-01-01 04:45:00,1.4497546082635748
2012-01-01 05:00:00,1.5058589605868868
2012-01-01 05:15:00,1.6961720147737496
2012-01-01 05:30:00,1.9661665687369232
2012-01-01 05:45:00,1.877766691072157
2012-01-01 06:00:00,2
2012-01-01 06:15:00,1.9862845117738193
2012-01-01 06:30:00,1.7284818483499742
2012-01-01 06:45:00,1.8569640666546285
2012-01-01 07:00:00,1.750846612156292
2012-01-01 07:15:00,1.5925202925255793
2012-01-01 07:30:00,1.8851980930416057
2012-01-01 07:45:00,1.730196496877325
2012-01-01 08:00:00,1.4816562226012737
2012-01-01 08:15:00,1.707533148780903
2012-01-01 08:30:00,1.930580302236754
2012-01-01 08:45:00,1.7430490238417735
2012-01-01 09:00:00,1.5638240888897
2012-01-01 09:15:00,1.5601413663827086
2012-01-01 09:30:00,1.4875410005655256
2012-01-01 09:45:00,1.2779586602208788
2012-01-01 10:00:00,1.5240259017489686
2012-01-01 10:15:00,1.6788368737695225
2012-01-01 10:30:00,1.4561304070358725
2012-01-01 10:45:00,1.3064758849981284
2012-01-01 11:00:00,1.328371874475153
2012-01-01 11:15:00,1.546520925584155
2012-01-01 11:30:00,1.3024844359412289
2012-01-01 11:45:00,1.0558151361156938
2012-01-01 12:00:00,0.9719618376944327
2012-01-01 12:15:00,0.9772976663755051
2012-01-01 12:30:00,1.0034936185469392
2012-01-01 12:45:00,0.7057774124079719
2012-01-01 13:00:00,0.5674573606434531
2012-01-01 13:15:00,0.7625625014052373
2012-01-01 13:30:00,0.6557078774413417
2012-01-01 13:45:00,0.36392211603137886
2012-01-01 14:00:00,0.5905393901081174
2012-01-01 14:15:00,0.867299510594393
2012-01-01 14:30:00,0.9461191636701785
2012-01-01 14:45:00,0.720923744719529
2012-01-01 15:00:00,0.4906387962551703
2012-01-01 15:15:00,0.2737005125057316
2012-01-01 15:30:00,0.1446634424808667
2012-01-01 15:45:00,0.17581431234384665
2012-01-01 16:00:00,0.0265364832891401
2012-01-01 16:15:00,0
2012-01-01 16:30:00,0.009496867274852883
2012-01-01 16:45:00,0.29312106838239577
2012-01-01 17:00:00,0.5098082558434861
2012-01-01 17:15:00,0.800814478604085
2012-01-01 17:30:00,0.9823105759786276
2012-01-01 17:45:00,1.1137134451678214
2012-01-01 18:00:00,0.8870518932140945
2012-01-01 18:15:00,0.9111475796601676
2012-01-01 18:30:00,0.9763770296702869
2012-01-01 18:45:00,1.0277919205470902
2012-01-01 19:00:00,1.0392604360423403
2012-01-01 19:15:00,0.803518537481668
2012-01-01 19:30:00,1.0450096922321932
2012-01-01 19:45:00,1.1166619798047188
2012-01-01 20:00:00,1.3283346294198952
2012-01-01 20:15:00,1.1889510065215994
2012-01-01 20:30:00,1.4239937291934548
2012-01-01 20:45:00,1.3620658465167703
2012-01-01 21:00:00,1.4821071082547024
2012-01-01 21:15:00,1.741994008779988
2012-01-01 21:30:00,1.9774218443907003
2012-01-01 21:45:00,2
2012-01-01 22:00:00,2
2012-01-01 22:15:00,2
2012-01-01 22:30:00,1.974032797765142
2012-01-01 22:45:00,1.9710474080468945
2012-01-01 23:00:00,1.6716706147378242
2012-01-01 23:15:00,1.69092390324737
2012-01-01 23:30:00,1.8732937423472116
2012-01-01 23:45:00,1.6461125115478987
2012-01-02 00:00:00,1.7641473592155466
2012-01-02 00:15:00,1.4701323336818257
2012-01-02 00:30:00,1.7362136521611204
2012-01-02 00:45:00,1.753017364492464
2012-01-02 01:00:00,1.6168624482972027
2012-01-02 01:15:00,1.3589804983750753
2012-01-02 01:30:00,1.2583299662215477
2012-01-02 01:45:00,1.4785740292884515
2012-01-02 02:00:00,1.4644870075107057
2012-01-02 02:15:00,1.6632955796759705
2012-01-02 02:30:00,1.5382077117472641
2012-01-02 02:45:00,1.7468192514410967
2012-01-02 03:00:00,1.9340308236318644
2012-01-02 03:15:00,2
2012-01-02 03:30:00,1.8862326099857214
2012-01-02 03:45:00,2
2012-01-02 04:00:00,1.7350959870787759
2012-01-02 04:15:00,1.6533606015309874
2012-01-02 04:30:00,1.745679306439856
2012-01-02 04:45:00,1.4818760683088403
2012-01-02 05:00:00,1.6270971494060738
2012-01-02 05:15:00,1.8393766514880214
2012-01-02 05:30:00,1.8730592189453894
2012-01-02 05:45:00,1.7377230949219773
2012-01-02 06:00:00,1.4478421942106678
2012-01-02 06:15:00,1.2415241613500692
2012-01-02 06:30:00,1.4479485482866408
2012-01-02 06:45:00,1.2547486676438675
2012-01-02 07:00:00,1.022548554045058
2012-01-02 07:15:00,0.8736582371169382
2012-01-02 07:30:00,1.0098508233682115
2012-01-02 07:45:00,0.9462801319548857
2012-01-02 08:00:00,1.0783372928618236
2012-01-02 08:15:00,1.1774985180246513
2012-01-02 08:30:00,1.4292117551968706
2012-01-02 08:45:00,1.571971237746505
2012-01-02 09:00:00,1.68685368839632
2012-01-02 09:15:00,1.6032754641952915
2012-01-02 09:30:00,1.762104962869115
2012-01-02 09:45:00,1.738991674505031
2012-01-02 10:00:00,1.5750589126379777
2012-01-02 10:15:00,1.7777851182424838
2012-01-02 10:30:00,1.8397635837669477
2012-01-02 10:45:00,1.816455766295459
2012-01-02 11:00:00,2
2012-01-02 11:15:00,2
2012-01-02 11:30:00,2
2012-01-02 11:45:00,1.7106288895260555
2012-01-02 12:00:00,1.6441107586289712
2012-01-02 12:15:00,1.896982850277262
2012-01-02 12:30:00,2
2012-01-02 12:45:00,2
2012-01-02 13:00:00,2
2012-01-02 13:15:00,2
2012-01-02 13:30:00,1.8370994149671829
2012-01-02 13:45:00,1.5677459224335828
2012-01-02 14:00:00,1.7392529110997748
2012-01-02 14:15:00,1.4921453925697845
2012-01-02 14:30:00,1.3705380577357056
2012-01-02 14:45:00,1.1616489151722824
2012-01-02 15:00:00,1.2167214263164674
2012-01-02 15:15:00,1.4284422297911925
2012-01-02 15:30:00,1.2908441155098318
2012-01-02 15:45:00,1.5354148523716673
2012-01-02 16:00:00,1.390545196670268
2012-01-02 16:15:00,1.195826758903347
2012-01-02 16:30:00,1.4834701135672206
2012-01-02 16:45:00,1.2974863900936926
2012-01-02 17:00:00,1.2505902240051316
2012-01-02 17:15:00,1.1865524669620846
2012-01-02 17:30:00,1.0643736422610361
2012-01-02 17:45:00,1.2120481574996733
2012-01-02 18:00:00,1.1141425080451954
2012-01-02 18:15:00,1.3044978441554893
2012-01-02 18:30:00,1.578329283442966
2012-01-02 18:45:00,1.3781665037987703
2012-01-02 19:00:00,1.3036929164224633
2012-01-02 19:15:00,1.2719891047595842
2012-01-02 19:30:00,1.031105389800196
2012-01-02 19:45:00,1.3127419353711756
2012-01-02 20:00:00,1.5887978577868493
2012-01-02 20:15:00,1.7111364843428705
2012-01-02 20:30:00,1.4958461659550695
2012-01-02 20:45:00,1.4070588570995062
2012-01-02 21:00:00,1.2052663870430904
2012-01-02 21:15:00,1.0249657100112846
2012-01-02 21:30:00,0.9500913094682969
2012-01-02 21:45:00,0.7722557064098144
2012-01-02 22:00:00,0.9159556990863587
2012-01-02 22:15:00,0.9262979365422404
2012-01-02 22:30:00,0.7322880476943192
2012-01-02 22:45:00,1.0225022665835262
2012-01-02 23:00:00,1.0715048455350078
2012-01-02 23:15:00,0.8489340741977873
2012-01-02 23:30:00,1.13682500421553
2012-01-02 23:45:00,0.8813413003838102
2012-01-03 00:00:00,0.768223206764657
2012-01-03 00:15:00,0.498055718006224
2012-01-03 00:30:00,0.5628673988740994
2012-01-03 00:45:00,0.5661323389341099
2012-01-03 01:00:00,0.8419831045574935
2012-01-03 01:15:00,1.0462365504888536
2012-01-03 01:30:00,1.2101224214075164
2012-01-03 01:45:00,1.4133100220298989
2012-01-03 02:00:00,1.2929547140379676
2012-01-03 02:15:00,1.005116105567442
2012-01-03 02:30:00,0.9868287221822132
2012-01-03 02:45:00,0.6938716763853828
2012-01-03 03:00:00,0.6741896463832334
2012-01-03 03:15:00,0.9707681489165367
2012-01-03 03:30:00,1.269026521270371
2012-01-03 03:45:00,1.0105790518617377
2012-01-03 04:00:00,1.2644470679356268
2012-01-03 04:15:00,1.1859299894605801
2012-01-03 04:30:00,0.99159782440697
2012-01-03 04:45:00,1.0007003843980562
2012-01-03 05:00:00,0.9965471558361345
2012-01-03 05:15:00,1.0237680431189142
2012-01-03 05:30:00,0.9295075501886743
2012-01-03 05:45:00,1.2252768880243932
2012-01-03 06:00:00,1.04832577916953
2012-01-03 06:15:00,0.9278154375583852
2012-01-03 06:30:00,1.0690704110447737
2012-01-03 06:45:00,0.7691682854302417
2012-01-03 07:00:00,0.5562467845329562
2012-01-03 07:15:00,0.7365218560968857
2012-01-03 07:30:00,1.0020962352206098
2012-01-03 07:45:00,1.2208068875281393
2012-01-03 08:00:00,1.3366399036623469
2012-01-03 08:15:00,1.30337553759642
2012-01-03 08:30:00,1.2360896633060552
2012-01-03 08:45:00,1.515903073474525
2012-01-03 09:00:00,1.225804736087329
2012-01-03 09:15:00,1.1163699933767353
2012-01-03 09:30:00,1.127625454302337
2012-01-03 09:45:00,1.3719232325535893
2012-01-03 10:00:00,1.4788953005296797
2012-01-03 10:15:00,1.3742335919675053
2012-01-03 10:30:00,1.560867450287013
2012-01-03 10:45:00,1.5251088902786993
