H2demand_r_data
time,h2demand
2012-01-01 00:00:00,0.22784488570784367
2012-01-01 00:15:00,0.05899988326318045
2012-01-01 00:30:00,0
2012-01-01 00:45:00,0
2012-01-01 01:00:00,0
2012-01-01 01:15:00,0
2012-01-01 01:30:00,0
2012-01-01 01:45:00,0
2012-01-01 02:00:00,0.27739718622473614
2012-01-01 02:15:00,0.2810245493049588
2012-01-01 02:30:00,0.10915991544963141
2012-01-01 02:45:00,0
2012-01-01 03:00:00,0
2012-01-01 03:15:00,0
2012-01-01 03:30:00,0.0904184046512238
2012-01-01 03:45:00,0.24435650247765317
2012-01-01 04:00:00,0.15172942622644345
2012-01-01 04:15:00,0.36501629383350376
2012-01-01 04:30:00,0.36955998223550013
2012-01-01 04:45:00,0.12346999327980401
2012-01-01 05:00:00,0.16405349221973214
2012-01-01 05:15:00,0.4611398677700729
2012-01-01 05:30:00,0.5494400328815561
2012-01-01 05:45:00,0.39974512515260985
2012-01-01 06:00:00,0.673070630378187
2012-01-01 06:15:00,0.9578705326269785
2012-01-01 06:30:00,0.6883707860590218
2012-01-01 06:45:00,0.6095671826980764
2012-01-01 07:00:00,0.8618592006233006
2012-01-01 07:15:00,0.7206304980073002
2012-01-01 07:30:00,0.8392929599151435
2012-01-01 07:45:00,0.5916698377455007
2012-01-01 08:00:00,0.5570397516380012
2012-01-01 08:15:00,0.706541088729579
2012-01-01 08:30:00,0.6637324740838424
2012-01-01 08:45:00,0.5479862529952209
2012-01-01 09:00:00,0.6163858919255628
2012-01-01 09:15:00,0.36431397446466834
2012-01-01 09:30:00,0.16952623619743362
2012-01-01 09:45:00,0.13761163568145618
2012-01-01 10:00:00,0
2012-01-01 10:15:00,0
2012-01-01 10:30:00,0.1090283108006318
2012-01-01 10:45:00,0
2012-01-01 11:00:00,0.07674443929127411
2012-01-01 11:15:00,0
2012-01-01 11:30:00,0
2012-01-01 11:45:00,0
2012-01-01 12:00:00,0
2012-01-01 12:15:00,0.15841912553993298
2012-01-01 12:30:00,0
2012-01-01 12:45:00,0.08620706740942191
2012-01-01 13:00:00,0
2012-01-01 13:15:00,0
2012-01-01 13:30:00,0.025765054844610724
2012-01-01 13:45:00,0
2012-01-01 14:00:00,0.27834816934977286
2012-01-01 14:15:00,0.4893548048398313
2012-01-01 14:30:00,0.7480443225417786
2012-01-01 14:45:00,1.003493950634234
2012-01-01 15:00:00,1.0810006665089906
2012-01-01 15:15:00,1.3619446484894773
2012-01-01 15:30:00,1.2140169639028562
2012-01-01 15:45:00,1.0143183031786698
2012-01-01 16:00:00,0.9376406530923248
2012-01-01 16:15:00,0.8300108833140193
2012-01-01 16:30:00,0.9632013794063723
2012-01-01 16:45:00,1.0475568456980882
2012-01-01 17:00:00,1.0018041003187788
2012-01-01 17:15:00,0.8411657406787828
2012-01-01 17:30:00,0.692462929676517
2012-01-01 17:45:00,0.7589631026367158
2012-01-01 18:00:00,0.6493599742946629
2012-01-01 18:15:00,0.6453720155031608
2012-01-01 18:30:00,0.40519866664891113
2012-01-01 18:45:00,0.2918428644757717
2012-01-01 19:00:00,0.4305156164454
2012-01-01 19:15:00,0.13301078234890568
2012-01-01 19:30:00,0.028972263257530217
2012-01-01 19:45:00,0.08001280079709511
2012-01-01 20:00:00,0
2012-01-01 20:15:00,0
2012-01-01 20:30:00,0.18903079872252665
2012-01-01 20:45:00,0.3939049610872639
2012-01-01 21:00:00,0.26982737426629955
2012-01-01 21:15:00,0.449263498887877
2012-01-01 21:30:00,0.6925877696071923
2012-01-01 21:45:00,0.8107301116339187
2012-01-01 22:00:00,0.8743485033758802
2012-01-01 22:15:00,0.5933996029101222
2012-01-01 22:30:00,0.795399415811519
2012-01-01 22:45:00,0.7155614882005814
2012-01-01 23:00:00,0.5940849135966911
2012-01-01 23:15:00,0.6235409497045947
2012-01-01 23:30:00,0.3572761256567368
2012-01-01 23:45:00,0.11787543962828245
2012-01-02 00:00:00,0.338478695164825
2012-01-02 00:15:00,0.3405489920406428
2012-01-02 00:30:00,0.4468742364304337
2012-01-02 00:45:00,0.5525336645042693
2012-01-02 01:00:00,0.6453925158410663
2012-01-02 01:15:00,0.552928996174332
2012-01-02 01:30:00,0.5370048703702546
2012-01-02 01:45:00,0.557923398946598
2012-01-02 02:00:00,0.5853938398867505
2012-01-02 02:15:00,0.43486017775118924
2012-01-02 02:30:00,0.2729453837394089
2012-01-02 02:45:00,0.31764019742732147
2012-01-02 03:00:00,0.4569216375463314
2012-01-02 03:15:00,0.2885862366723983
2012-01-02 03:30:00,0.456230739560288
2012-01-02 03:45:00,0.19785791455862428
2012-01-02 04:00:00,0.2310323706901085
2012-01-02 04:15:00,0.046105654667565665
2012-01-02 04:30:00,0.2116494886509971
2012-01-02 04:45:00,0.04329848069512382
2012-01-02 05:00:00,0.2471810863437277
2012-01-02 05:15:00,0.32747630415526136
2012-01-02 05:30:00,0.42516125063155097
2012-01-02 05:45:00,0.5513460987729106
2012-01-02 06:00:00,0.7601700495901929
2012-01-02 06:15:00,0.881999712453582
2012-01-02 06:30:00,0.8953408069082649
2012-01-02 06:45:00,0.8497028025259756
2012-01-02 07:00:00,0.804770103411992
2012-01-02 07:15:00,0.9288664444618637
2012-01-02 07:30:00,1.2029861507645239
2012-01-02 07:45:00,1.0702835808151647
2012-01-02 08:00:00,1.1504575198153624
2012-01-02 08:15:00,1.2817083408289214
2012-01-02 08:30:00,1.0734014723746752
2012-01-02 08:45:00,1.2115963740410205
2012-01-02 09:00:00,0.9244209789932594
2012-01-02 09:15:00,1.039484793957238
2012-01-02 09:30:00,0.844526715758406
2012-01-02 09:45:00,0.7408952295464797
2012-01-02 10:00:00,0.9151544149863204
2012-01-02 10:15:00,0.7677123640862484
2012-01-02 10:30:00,0.9547837416592474
2012-01-02 10:45:00,0.8002917240596529
2012-01-02 11:00:00,0.7692128358483401
2012-01-02 11:15:00,0.9704806193379145
2012-01-02 11:30:00,1.1537149643020963
2012-01-02 11:45:00,1.4427088766540532
2012-01-02 12:00:00,1.482799584504223
2012-01-02 12:15:00,1.4696567187557936
2012-01-02 12:30:00,1.5191128487676626
2012-01-02 12:45:00,1.6999820460937027
2012-01-02 13:00:00,1.743402965750753
2012-01-02 13:15:00,1.665487943085752
2012-01-02 13:30:00,1.6686933140837228
2012-01-02 13:45:00,1.7604643103664552
2012-01-02 14:00:00,2
2012-01-02 14:15:00,1.7865755777006442
2012-01-02 14:30:00,1.8343762920027091
2012-01-02 14:45:00,2
2012-01-02 15:00:00,2
2012-01-02 15:15:00,2
2012-01-02 15:30:00,1.7077023111678686
2012-01-02 15:45:00,1.9723354721970745
2012-01-02 16:00:00,2
2012-01-02 16:15:00,2
2012-01-02 16:30:00,1.7386257131333693
2012-01-02 16:45:00,2
2012-01-02 17:00:00,1.7221890327697031
2012-01-02 17:15:00,1.7659515000837451
2012-01-02 17:30:00,1.774537557602737
2012-01-02 17:45:00,1.7859511665826655
2012-01-02 18:00:00,1.5116945406755684
2012-01-02 18:15:00,1.3008751934280334
2012-01-02 18:30:00,1.3502539200837829
2012-01-02 18:45:00,1.1312193360898684
2012-01-02 19:00:00,1.2231129435475165
2012-01-02 19:15:00,1.1815872249838903
2012-01-02 19:30:00,0.9223705625306331
2012-01-02 19:45:00,0.8526156645487961
2012-01-02 20:00:00,0.5801433835788903
2012-01-02 20:15:00,0.8290646021778607
2012-01-02 20:30:00,0.8412789141152386
2012-01-02 20:45:00,1.1230206841747687
2012-01-02 21:00:00,1.0562378259008622
2012-01-02 21:15:00,1.1958398161052737
2012-01-02 21:30:00,1.0729326636599215
2012-01-02 21:45:00,1.2412446407497446
2012-01-02 22:00:00,1.050699513065716
2012-01-02 22:15:00,0.7554238065534596
2012-01-02 22:30:00,0.992877570194802
2012-01-02 22:45:00,1.1988408152396577
2012-01-02 23:00:00,0.955936986549975
2012-01-02 23:15:00,0.7493416962245109
2012-01-02 23:30:00,0.8421401950213673
2012-01-02 23:45:00,0.8347187310203936
2012-01-03 00:00:00,0.9774312869937309
2012-01-03 00:15:00,0.8283662144647257
2012-01-03 00:30:00,0.9423427925431556
2012-01-03 00:45:00,0.9074783231626475
2012-01-03 01:00:00,0.9071564691771543
2012-01-03 01:15:00,0.6446610542839355
2012-01-03 01:30:00,0.8915463620572992
2012-01-03 01:45:00,0.7703857927143002
2012-01-03 02:00:00,0.6777773401579154
2012-01-03 02:15:00,0.6944307063404787
2012-01-03 02:30:00,0.7719604249971836
2012-01-03 02:45:00,0.9533570937731475
2012-01-03 03:00:00,1.0176307619163447
2012-01-03 03:15:00,1.2556631784940742
2012-01-03 03:30:00,1.2905824875549778
2012-01-03 03:45:00,1.3850005063639947
2012-01-03 04:00:00,1.6618388130594643
2012-01-03 04:15:00,1.452480329991318
2012-01-03 04:30:00,1.1662962299913253
2012-01-03 04:45:00,1.3128508497857638
2012-01-03 05:00:00,1.417000796010623
2012-01-03 05:15:00,1.5335696091305933
2012-01-03 05:30:00,1.2366300226945062
2012-01-03 05:45:00,1.366544425412631
2012-01-03 06:00:00,1.3615990672280394
2012-01-03 06:15:00,1.4715766621303596
2012-01-03 06:30:00,1.382547590778084
2012-01-03 06:45:00,1.2294344323309565
2012-01-03 07:00:00,1.4747605304985623
2012-01-03 07:15:00,1.2648590342734525
2012-01-03 07:30:00,1.5403873997159634
2012-01-03 07:45:00,1.8172181916809886
2012-01-03 08:00:00,1.7667183118833496
2012-01-03 08:15:00,1.8044250045206918
2012-01-03 08:30:00,1.6062908886423348
2012-01-03 08:45:00,1.7483469903936073
2012-01-03 09:00:00,1.823933598735976
2012-01-03 09:15:00,1.5603594213743894
2012-01-03 09:30:00,1.5685214266921277
2012-01-03 09:45:00,1.5741332646098145
2012-01-03 10:00:00,1.4215865793233868
2012-01-03 10:15:00,1.677984406216217
2012-01-03 10:30:00,1.841713654215849
2012-01-03 10:45:00,1.8961251587421752
2012-01-03 11:00:00,1.8033888899212518
2012-01-03 11:15:00,1.5563334597905563
2012-01-03 11:30:00,1.510153525529984
2012-01-03 11:45:00,1.5730552275908116
2012-01-03 12:00:00,1.6438757256228296
2012-01-03 12:15:00,1.8152112620867538
2012-01-03 12:30:00,1.5212341580880824
2012-01-03 12:45:00,1.2390112321034568
2012-01-03 13:00:00,1.3473792989766742
2012-01-03 13:15:00,1.1789897932687876
2012-01-03 13:30:00,1.3098669478407146
2012-01-03 13:45:00,1.4605115161507927
2012-01-03 14:00:00,1.3242386766943604
2012-01-03 14:15:00,1.298364600807065
2012-01-03 14:30:00,1.2011135091644165
2012-01-03 14:45:00,1.1408718281243848
2012-01-03 15:00:00,1.0599918750258321
2012-01-03 15:15:00,0.8441376551542903
2012-01-03 15:30:00,0.704371967542697
