RTprice_data
time,buy_price,sell_price,curtail
2012-01-01 00:00:00,0.620536860594953,0.3102684302974765,0
2012-01-01 00:15:00,0.6262853742264705,0.31314268711323523,0
2012-01-01 00:30:00,0.4832535988902919,0.24162679944514595,0
2012-01-01 00:45:00,0.6016915931357523,0.30084579656787613,0
2012-01-01 01:00:00,0.573765974498688,0.286882987249344,0
2012-01-01 01:15:00,0.45109410884896095,0.22554705442448048,0
2012-01-01 01:30:00,0.31346371810101237,0.15673185905050618,0
2012-01-01 01:45:00,0.2437389237929754,0.1218694618964877,0
2012-01-01 02:00:00,0.3802149739056655,0.19010748695283275,0
2012-01-01 02:15:00,0.23726554533709693,0.11863277266854846,0
2012-01-01 02:30:00,0.2,0.1,0
2012-01-01 02:45:00,0.29482678453587796,0.14741339226793898,0
2012-01-01 03:00:00,0.34740383775742967,0.17370191887871483,0
2012-01-01 03:15:00,0.4789605040267664,0.2394802520133832,0
2012-01-01 03:30:00,0.4061218430090583,0.20306092150452915,0
2012-01-01 03:45:00,0.2688919616450457,0.13444598082252285,0
2012-01-01 04:00:00,0.2,0.1,0
2012-01-01 04:15:00,0.2,0.1,0
2012-01-01 04:30:00,0.2708176762465674,0.1354088381232837,0
2012-01-01 04:45:00,0.3588349798986697,0.17941748994933485,0
2012-01-01 05:00:00,0.506458727001674,0.253229363500837,0
2012-01-01 05:15:00,0.635798779889649,0.3178993899448245,0
2012-01-01 05:30:00,0.7099766652487494,0.3549883326243747,0
2012-01-01 05:45:00,0.7457426824231532,0.3728713412115766,0
2012-01-01 06:00:00,0.8907592505997234,0.4453796252998617,0
2012-01-01 06:15:00,1,0.5,0
2012-01-01 06:30:00,0.9769718978880031,0.48848594894400155,0
2012-01-01 06:45:00,0.9328118964158992,0.4664059482079496,0
2012-01-01 07:00:00,0.8698864389220191,0.43494321946100956,0
2012-01-01 07:15:00,0.9998037411600795,0.49990187058003976,0
2012-01-01 07:30:00,1,0.5,0
2012-01-01 07:45:00,0.8653568539497036,0.4326784269748518,0
2012-01-01 08:00:00,0.8484918478354,0.4242459239177,0
2012-01-01 08:15:00,0.7241702290180904,0.3620851145090452,0
2012-01-01 08:30:00,0.7980331434263285,0.39901657171316424,0
2012-01-01 08:45:00,0.8500111107269568,0.4250055553634784,0
2012-01-01 09:00:00,0.8586678698680096,0.4293339349340048,0
2012-01-01 09:15:00,0.8599256516649846,0.4299628258324923,0
